431.84663944507,0
468.019144907556,431.84663944507
403.841553087346,468.019144907556
342.041868782171,403.841553087346
174.805034252449,342.041868782171
112.028567785186,174.805034252449
205.525278250633,112.028567785186
256.570614061704,205.525278250633
42.5882612934597,256.570614061704
311.480593295955,42.5882612934597
399.993599948799,311.480593295955
427.328819528943,399.993599948799
226.435332931943,427.328819528943
467.11026535498,226.435332931943
118.448638658281,467.11026535498
189.627002296614,118.448638658281
81.5843122174846,189.627002296614
153.641661016796,81.5843122174846
167.43715238859,153.641661016796
50.9054024637857,167.43715238859
207.291099664216,50.9054024637857
72.6592045098211,207.291099664216
704.807264434753,72.6592045098211
34.2040933222911,704.807264434753
25.0439613479977,34.2040933222911
1008.89420654497,25.0439613479977
28.6216701119973,1008.89420654497
33.072042573751,28.6216701119973
93.8696969207848,33.072042573751
128.809937504837,93.8696969207848
197.813649680703,128.809937504837
66.0521006478976,197.813649680703
15.4505663326624,66.0521006478976
571.455965057676,15.4505663326624
576.167197955593,571.455965057676
668.612413884158,576.167197955593
718.229378402193,668.612413884158
775.226418538481,718.229378402193
751.616072207081,775.226418538481
702.407289256027,751.616072207081
842.314525578183,702.407289256027
907.327327925264,842.314525578183
787.458900514814,907.327327925264
680.303932077421,787.458900514814
48.6621002423857,680.303932077421
48.006666203768,48.6621002423857
31.6985804098543,48.006666203768
17.6181724364362,31.6985804098543
20.2543822418755,17.6181724364362
273.170422996341,20.2543822418755
243.192105135015,273.170422996341
147.193478116389,243.192105135015
198.812474457716,147.193478116389
109.856633846118,198.812474457716
8.35224520712844,109.856633846118
10.4,8.35224520712844
830.047709472173,10.4
224.412477371469,830.047709472173
1.78885438199981,224.412477371469
620.588108168373,1.78885438199981
4.3081318457076,620.588108168373
701.632838456126,4.3081318457076
752.3148277151,701.632838456126
87.8689933935743,752.3148277151
5.82408791142444,87.8689933935743
33.4281318652419,5.82408791142444
1.13137084989845,33.4281318652419
2.39999999999998,1.13137084989845
0.800000000000011,2.39999999999998
2.52982212813469,0.800000000000011
1.59999999999999,2.52982212813469
1.59999999999999,1.59999999999999
1.78885438199981,1.59999999999999
92.166805304296,1.78885438199981
39.2081624154971,92.166805304296
38.4333188782858,39.2081624154971
603.28116164853,38.4333188782858
15.2,603.28116164853
26.5932322217515,15.2
0.799999999999983,26.5932322217515
1.60000000000002,0.799999999999983
4.8662100242386,1.60000000000002
0.800000000000068,4.8662100242386
1.59999999999999,0.800000000000068
13.0230564768797,1.59999999999999
6.83520299625402,13.0230564768797
38.408332429305,6.83520299625402
40,38.408332429305
39.2,40
0.800000000000011,39.2
50.4571104999087,0.800000000000011
0.800000000000068,50.4571104999087
0,0.800000000000068
0.800000000000011,0
0,0.800000000000011
8.03990049689671,0
1.59999999999999,8.03990049689671
0,1.59999999999999
0.799999999999955,0
0.799999999999955,0.799999999999955
0.799999999999955,0.799999999999955
6.44980619863884,0.799999999999955
7.20000000000002,6.44980619863884
605.95709419067,7.20000000000002
2.52982212813469,605.95709419067
0,2.52982212813469
0.800000000000011,0
0.799999999999983,0.800000000000011
0,0.799999999999983
29.6863605044471,0
53.2886479468188,29.6863605044471
7.24430811050996,53.2886479468188
6.39999999999998,7.24430811050996
6.44980619863881,6.39999999999998
1.78885438199988,6.44980619863881
2.88444102037121,1.78885438199988
613.935240884574,2.88444102037121
23.3238075793812,613.935240884574
6.40000000000001,23.3238075793812
10.733126291999,6.40000000000001
3.19999999999993,10.733126291999
81.5372307599418,3.19999999999993
132.761440185018,81.5372307599418
203.398328410044,132.761440185018
135.486087846686,203.398328
